run_id,source_center,model,method,method_display,seed,case_id,video_id,lesion_id,shape,morphology_group,cluster_id,n_frames,dice_mean,hd95_px_mean,weighted_fbeta_mean,boundary_iou_mean,n_empty_predictions,empty_prediction_rate
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_18,case20,case20_18,IIa,hard_flat_IIa,case20_18:case20,150,0.7890147236058467,23.437437842580167,0.665719128097066,0.4255218433897204,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_19,case20,case20_19,IIa,hard_flat_IIa,case20_19:case20,118,0.5733614987187509,61.93074837158196,0.4584072470519958,0.2994731715145201,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_2,case20,case20_2,IIa,hard_flat_IIa,case20_2:case20,205,0.3277371954816024,116.38335631839225,0.2597981338153578,0.2166872597084833,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_20,case20,case20_20,IIa,hard_flat_IIa,case20_20:case20,138,0.4770994435294066,102.75965997965255,0.2668971244099322,0.2616040127006289,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_3,case20,case20_3,IIa,hard_flat_IIa,case20_3:case20,148,0.7852048224498032,59.17600423202976,0.6653459439541342,0.5091447102576501,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_4,case20,case20_4,IIa,hard_flat_IIa,case20_4:case20,150,0.5501987468680647,76.39622770197235,0.5004831227598081,0.4026020997962833,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_5,case20,case20_5,IIa,hard_flat_IIa,case20_5:case20,191,0.5883674728649689,102.3633865041958,0.484001282800407,0.3988273803684465,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_6,case20,case20_6,IIa,hard_flat_IIa,case20_6:case20,150,0.5207136932124592,62.757229809013104,0.3497915570734816,0.2279000203064393,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_7,case20,case20_7,IIa,hard_flat_IIa,case20_7:case20,170,0.4601418801911637,96.15710093365207,0.2992327272749874,0.1884404616678518,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_8,case20,case20_8,IIa,hard_flat_IIa,case20_8:case20,233,0.4428737517702343,133.8412471974481,0.3061670787817054,0.227329846870398,4,0.0171673819742489
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case20_9,case20,case20_9,IIa,hard_flat_IIa,case20_9:case20,150,0.727673389360215,56.6794423207522,0.58359856976407,0.3841797575267435,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case21,case21,case21,IIa,hard_flat_IIa,case21:case21,100,0.4562290122018333,125.48078421252228,0.3450816629677598,0.1931010623404899,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case22,case22,case22,IIa,hard_flat_IIa,case22:case22,314,0.0749561560479367,217.25842790713912,0.0446793407623554,0.0412444056145018,1,0.0031847133757961
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case23,case23,case23,Ip,non_flat,case23:case23,182,0.5648627515558992,97.48574254835891,0.510593515852809,0.270726321338644,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_1,case24,case24_1,Ip,non_flat,case24_1:case24,150,0.8628796551211959,42.39002725036914,0.8554946074889859,0.4597777285867481,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_2,case24,case24_2,Ip,non_flat,case24_2:case24,150,0.9553876798656804,17.45615112812129,0.9514311741686944,0.6043767616786709,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_3,case24,case24_3,Ip,non_flat,case24_3:case24,152,0.9457608875558254,21.51563410944009,0.9434970546467568,0.6011568030008596,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_4,case24,case24_4,Ip,non_flat,case24_4:case24,150,0.6958595239181193,33.39592764538695,0.6947918254403714,0.2693065753149714,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_5,case24,case24_5,Ip,non_flat,case24_5:case24,150,0.7935382380426417,39.97011651613602,0.7754010076543799,0.4141549853715,0,0.0
srcC1_polyp_pvt_joint_affine_floor_seed0_ja20260714,C1,polyp_pvt,joint_affine_floor,joint_affine_floor,0,case24_6,case24,case24_6,Ip,non_flat,case24_6:case24,221,0.7213670493920876,68.956896347366,0.6891531010313913,0.3642173353311347,0,0.0
